ID,var_rpta_alt,Prob_uno
421668#410604#669325,0,0.45
421668#822662#257680,0,0.339
20826#628117#452225,0,0.145
155952#855532#224810,1,0.5525
180083#849904#230438,1,0.53
205781#661917#418425,1,0.6414
195437#328155#754995,0,0.4675
515909#794588#285754,1,0.6033
234345#721910#358432,0,0.4
544573#439219#641088,1,0.63
29218#624502#455840,0,0.275
192674#716534#363808,1,0.5967
396478#267192#815817,0,0.4333
329608#869993#210349,0,0.19
475488#654891#425451,1,0.69
421645#753972#326370,1,0.83
421645#753868#326474,1,0.83
58353#982216#98126,0,0.4733
550412#280329#802711,1,0.51
550412#441895#638418,1,0.51
550412#178055#910062,1,0.51
478778#993678#86664,0,0.4
260588#97796#989970,0,0.34
162579#440390#639915,1,0.5542
162579#735132#345210,1,0.5542
162579#420779#659211,0,0.35
162579#173804#914310,0,0.3838
277940#36975#1068083,0,0.27
281973#270410#812597,0,0.395
527601#1014480#65862,0,0.3962
527601#301619#781497,1,0.59
629554#746502#333840,0,0.37
549121#659753#420589,1,0.5967
410003#453154#627195,0,0.482
291198#670770#409572,0,0.335
291198#670739#409603,0,0.335
351106#295307#787789,0,0.4832
86487#373038#706814,1,0.88
225255#820302#260040,1,0.8167
49304#977486#102856,0,0.32
49304#89031#1016272,0,0.32
630465#730992#349350,1,0.63
570013#379591#700262,1,0.65
570013#842270#238072,1,0.65
380802#889873#190469,0,0.06
495342#357623#722242,1,0.84
495342#107331#980462,1,0.84
475771#243019#839993,1,0.655
532855#454658#625687,0,0.46
466879#869804#210538,1,0.614
59613#696177#384165,0,0.486
451801#167683#920448,0,0.19
451801#623894#456448,0,0.19
451801#722530#357812,0,0.38
611216#92824#994944,1,0.64
20627#488556#591786,0,0.19
20627#627909#452433,1,0.765
91709#359260#720602,0,0.4042
263207#135159#952926,0,0.24
338128#814167#266175,1,0.5725
228185#1068429#11913,1,0.62
15049#642940#437402,0,0.4233
131264#699943#380399,0,0.44
499203#859620#220722,0,0.375
418899#666458#413884,0,0.37
158152#819925#260417,0,0.45
106140#212750#870005,0,0.4531
202282#979560#100782,0,0.42
488114#350543#730225,0,0.39
596469#695276#385066,1,0.5258
469217#1027453#52889,1,0.7698
137964#806062#274280,1,0.55
578249#224105#858698,0,0.275
19348#781490#298852,0,0.36
19348#781727#298615,0,0.36
19348#329419#751280,0,0.36
19348#37213#1067845,0,0.36
547740#366147#713704,0,0.4333
250622#1023778#56564,0,0.39
250622#105275#982501,0,0.39
512375#772934#307408,0,0.4567
512375#406894#673029,1,0.9567
550614#167123#921004,0,0.35
550614#142274#945824,0,0.35
53192#649966#430376,0,0.33
496169#390694#689207,1,0.69
496169#321359#761792,1,0.6142
496169#167644#920487,1,0.6142
301702#728177#352165,0,0.31
116145#904455#175887,0,0.3593
381046#239761#843261,1,0.56
596940#693586#386756,1,0.63
422749#97955#989808,1,0.5575
255413#104014#983758,0,0.39
216115#261505#821484,1,0.71
282969#661463#418879,0,0.366
85544#83624#1021622,1,0.74
344104#954883#125459,0,0.4
202680#765449#314893,1,0.55
99787#691795#388547,0,0.35
367718#68949#1036097,1,0.6
622405#78674#1026464,1,0.565
486431#181503#906633,1,0.55
415994#265717#817283,1,0.57
442400#286181#796882,1,0.84
303476#834269#246073,1,0.75
316052#964532#115810,0,0.41
153738#146273#941820,0,0.395
341102#390744#689159,0,0.2483
562417#813538#266804,0,0.444
450001#723687#356655,1,0.687
253130#204567#880685,0,0.39
101814#1069479#10863,1,0.58
298133#795808#284534,1,0.51
298133#123706#964120,0,0.468
341380#423767#656215,1,0.53
482589#869175#211167,0,0.1743
507728#201745#886527,1,0.59
108112#978230#102112,0,0.38
108112#978103#102239,1,0.505
108112#978385#101957,0,0.38
288562#521364#558978,0,0.4852
96283#903716#176626,0,0.2579
566349#1004305#76037,1,0.6033
566349#741690#338652,1,0.6033
340547#146653#941438,1,0.6975
568140#247895#835106,1,0.81
568140#440463#639842,1,0.81
7729#1016076#64266,1,0.5033
495326#135674#952414,0,0.06
495326#945780#134562,0,0.4729
430566#583329#497013,1,0.5332
215174#682164#398178,0,0.45
479094#711591#368751,1,0.6117
300706#879833#200509,0,0.3833
622785#862268#218074,0,0.43
239825#780559#299783,0,0.14
239825#250068#832930,1,0.6024
613758#489834#590508,1,0.54
34795#236574#846356,0,0.24
402763#456760#623561,0,0.0
402763#55228#1049724,0,0.0
402763#326857#756271,0,0.0
320645#733699#346643,1,0.66
200407#891077#189265,0,0.3333
433063#687155#393187,1,0.522
175834#606982#473360,1,0.51
15870#838534#241808,1,0.555
571536#789477#290865,0,0.4
292429#140642#947466,0,0.46
292429#278215#804823,0,0.46
98779#1021316#59026,0,0.2867
612042#665679#414663,0,0.45
125556#794661#285681,0,0.42
125556#17143#1072189,0,0.33
125556#794642#285700,0,0.42
166138#310433#772704,0,0.43
417008#64606#1040400,1,0.69
229110#760734#319608,1,0.606
154296#91394#996365,1,0.5073
154512#1054862#25480,0,0.48
330841#111269#976537,1,0.5013
377149#576623#503719,1,0.81
377149#862357#217985,0,0.27
377149#47471#1057353,1,0.81
593427#1074864#5478,1,0.5509
286954#851014#229328,0,0.38
29103#782621#297721,1,0.515
393132#241731#841288,0,0.36
297653#108309#979489,1,0.83
262735#488185#592157,0,0.4212
177335#758835#321507,1,0.73
503633#201042#887228,1,0.53
503633#802661#277681,1,0.53
465929#676688#403654,1,0.59
262751#605002#475340,0,0.4167
230370#871231#209111,1,0.78
208689#704262#376080,0,0.3675
263408#82506#1022747,0,0.13
263408#662918#417424,0,0.34
623844#58886#1046087,1,0.67
269838#139323#948776,1,0.74
110625#803173#277169,0,0.475
556449#983848#96494,1,0.54
556449#377529#702333,1,0.55
608134#53825#1051127,1,0.64
91647#422141#657844,0,0.4233
91647#135113#952971,0,0.4233
261098#619813#460529,0,0.3775
253347#365263#714595,1,0.7
253347#1047646#32696,0,0.3125
361312#240294#842725,1,0.5087
361312#373077#706775,1,0.5087
251631#824921#255421,0,0.3058
599168#302207#780907,1,0.73
348040#109116#978681,1,0.5501
348040#364525#715326,1,0.57
57472#798030#282312,0,0.34
493903#99549#988234,1,0.58
264967#125947#961886,1,0.69
264967#226201#856612,1,0.69
73927#277617#805418,0,0.414
72803#35529#1069523,0,0.3775
491984#805809#274533,1,0.64
254969#99517#988265,0,0.378
532350#272522#810496,0,0.2183
79404#773658#306684,0,0.4861
563903#643687#436655,1,0.67
16340#218046#864722,0,0.48
141844#652004#428338,0,0.35
127644#439858#640447,1,0.59
342449#849194#231148,1,0.76
610931#249547#833453,0,0.33
610931#843204#237138,0,0.14
242940#858891#221451,0,0.28
242940#738279#342063,1,0.6125
504398#835241#245101,0,0.486
101588#350496#730270,0,0.45
101588#170084#918049,0,0.45
147414#289992#793065,1,0.5933
397576#975867#104475,1,0.62
490077#54273#1050672,0,0.41
24007#178771#909351,1,0.62
191129#829936#250406,0,0.3533
554694#365448#714407,1,0.55
289985#868346#211996,0,0.18
237282#1017311#63031,0,0.47
404339#211850#870907,0,0.31
404339#457622#622714,0,0.31
349220#731250#349092,1,0.625
447473#625010#455332,0,0.43
25928#156239#931861,0,0.3
25928#443035#637273,0,0.3
342382#167489#920638,0,0.36
34149#107677#980120,0,0.3433
516823#373922#705931,0,0.4025
410280#395110#684800,1,0.52
275415#82756#1022495,1,0.54
262344#415223#664726,0,0.3661
262344#713741#366601,0,0.3661
238473#551240#529102,0,0.3665
238473#786160#294182,0,0.3665
284572#564873#515469,1,0.5372
284572#435006#645191,1,0.5372
284572#839623#240719,1,0.5372
284572#198001#890263,1,0.5372
461484#553490#526852,0,0.41
120348#481746#598596,1,0.5392
120348#647269#433073,1,0.6833
275392#854000#226342,1,0.55
398379#156176#931923,0,0.43
398379#978697#101645,0,0.43
83271#160591#927515,1,0.57
134028#772999#307343,0,0.33
427629#386975#692875,1,0.555
427629#149773#938318,0,0.4831
208521#36613#1068447,0,0.3585
618529#223121#859680,1,0.76
618529#161407#926702,1,0.595
585100#531540#548802,1,0.68
128788#349778#730980,0,0.43
128788#195084#893172,0,0.43
597921#144441#943658,0,0.33
452777#624565#455777,0,0.3967
452777#624942#455400,0,0.4704
198600#368650#711209,0,0.48
308945#982587#97755,1,0.6275
111037#735288#345054,1,0.5917
312869#1047612#32730,0,0.3864
41863#855409#224933,1,0.6867
546544#299154#783942,0,0.17
241908#767383#312959,0,0.4267
241908#767384#312958,0,0.4267
525333#81593#1023653,0,0.41
525333#517844#562498,0,0.41
253804#790374#289968,1,0.69
250678#959569#120773,0,0.24
388524#557296#523046,1,0.7887
246101#1023476#56866,0,0.39
39840#323420#759713,0,0.4854
277208#800194#280148,0,0.4733
346536#185916#902235,1,0.5825
177272#149680#938412,0,0.35
177272#439973#640333,0,0.35
143221#768257#312085,1,0.6075
368888#603790#476552,0,0.462
572936#651591#428751,1,0.59
444331#620707#459635,1,0.7875
547443#359207#720654,0,0.48
285164#672270#408072,0,0.408
297332#650699#429643,0,0.315
466612#836100#244242,0,0.4725
285974#729174#351168,1,0.7338
277692#364604#715248,1,0.78
277692#991995#88347,0,0.4
477314#894386#185956,0,0.3517
283206#657068#423274,0,0.15
81500#953351#126991,1,0.7885
81500#108107#979688,0,0.26
109878#238152#844829,0,0.4662
259017#36451#1068604,1,0.5011
391867#835226#245116,1,0.5067
506864#399826#680084,1,0.6075
334602#895071#185271,0,0.4479
286955#332797#747781,0,0.4033
189457#1017730#62612,1,0.6267
227101#834929#245413,1,0.715
421746#913341#167001,1,0.675
304168#154232#933887,0,0.11
286468#664704#415638,1,0.635
468708#193654#894596,1,0.8867
468708#392181#687720,1,0.8867
561174#279574#803473,1,0.63
467895#509276#571066,0,0.4451
467895#509235#571107,1,0.744
467895#509268#571074,0,0.4451
392083#127051#960788,0,0.324
626236#1050153#30189,0,0.43
292137#729942#350400,1,0.49
100075#1034495#45847,1,0.61
65076#1032311#48031,1,0.53
339926#373037#706816,1,0.5267
504069#193671#894579,1,0.55
321431#815724#264618,0,0.4314
47975#662755#417587,0,0.3729
215999#447185#633162,0,0.4567
282036#668802#411540,1,0.625
108323#650043#430299,0,0.3233
510550#793655#286687,1,0.6333
229998#857189#223153,0,0.45
229998#123517#964308,0,0.45
229998#314398#768740,0,0.45
234385#134604#953463,0,0.3
613451#95045#992731,1,0.49
300515#949917#130425,1,0.63
300515#949912#130430,1,0.5492
424012#1064044#16298,1,0.6383
253934#38620#1066468,0,0.3
405384#108465#979329,1,0.52
405384#626611#453731,1,0.52
405384#626591#453751,1,0.52
592607#952672#127670,1,0.68
317797#285468#797591,1,0.662
317797#997699#82643,1,0.662
546458#839325#241017,1,0.5667
546458#839348#240994,0,0.355
260989#322137#761005,0,0.3383
362382#65843#1039177,0,0.38
362382#281271#801775,0,0.38
97027#1058356#21986,0,0.145
509024#937703#142639,1,0.54
526294#1015399#64943,1,0.7667
538759#169682#918453,1,0.57
538759#298398#784705,1,0.57
266581#160941#927167,0,0.45
431274#163323#924796,1,0.5
505456#762309#318033,1,0.66
108506#489754#590588,0,0.37
108506#679721#400621,0,0.37
108506#489712#590630,0,0.37
49335#1058519#21823,1,0.49
554829#1035978#44364,1,0.7467
157671#999920#80422,1,0.69
312857#862415#217927,0,0.463
609637#772455#307887,0,0.38
448992#60513#1044467,1,0.49
378628#1057328#23014,1,0.54
157935#361936#717923,1,0.62
384842#1005917#74425,0,0.4
494957#813308#267034,0,0.35
139622#369799#710054,1,0.49
139622#320173#762984,1,0.49
593161#876521#203821,0,0.423
433187#835107#245235,0,0.4017
2008#150470#937625,1,0.5228
225650#848234#232108,1,0.8298
238741#895446#184896,0,0.4807
205684#422997#656988,1,0.5725
205684#43545#1061272,1,0.5725
337761#411046#668878,0,0.4017
337761#64466#1040542,0,0.4017
337761#957133#123209,0,0.4017
583211#622191#458151,1,0.83
573085#387237#692616,0,0.3333
573085#249198#833802,0,0.25
75633#244863#838133,0,0.425
283866#180424#907701,0,0.2933
283866#257375#825605,0,0.2933
381987#44122#1060696,0,0.3788
243436#742781#337561,0,0.41
575447#868719#211623,0,0.34
143606#417804#662193,0,0.37
170223#362388#717468,1,0.61
167162#658435#421907,1,0.5342
167162#419751#660240,1,0.5342
318641#869706#210636,1,0.6685
318641#244166#838833,1,0.6685
591399#590332#490010,1,0.51
547085#696616#383726,1,0.57
153461#1064086#16256,1,0.72
81952#849397#230945,1,0.525
547537#1074893#5449,0,0.35
553713#467530#612812,0,0.318
302407#370575#709269,1,0.5343
602988#524671#555671,1,0.56
365744#887259#193083,0,0.48
209995#776750#303592,0,0.39
431378#620746#459596,0,0.4231
431378#473409#606933,1,0.5683
517677#690811#389531,0,0.434
517677#690805#389537,0,0.434
517677#690801#389541,0,0.38
517677#638041#442301,0,0.38
517677#690809#389533,0,0.38
517677#690778#389564,0,0.434
517677#690794#389548,0,0.38
85335#764397#315945,1,0.54
58165#469411#610931,1,0.49
598300#883072#197270,0,0.44
604958#683616#396726,0,0.3517
405356#425069#654906,0,0.3
405356#55452#1049505,1,0.5905
269897#681477#398865,0,0.43
4890#1050753#29589,1,0.5875
587007#936218#144124,0,0.284
144278#660040#420302,0,0.365
293326#285247#797812,1,0.74
257875#702702#377640,0,0.426
476108#401082#678831,1,0.5
476108#151410#936688,0,0.36
476108#195403#892853,0,0.36
258183#749009#331333,1,0.6424
342387#981198#99144,1,0.6
359579#227807#855022,1,0.6967
215767#79326#1025840,1,0.55
573367#314466#768674,0,0.3817
59548#244958#838038,1,0.736
59548#790827#289515,1,0.736
625618#869134#211208,0,0.3764
16786#775489#304853,1,0.61
434091#83694#1021555,1,0.51
238182#1075517#4825,0,0.29
292954#1047948#32394,1,0.55
165135#156746#931357,1,0.77
127909#213306#869446,0,0.48
127909#454226#626117,0,0.36
181600#515258#565084,0,0.4827
334283#708690#371652,0,0.475
228674#861718#218624,1,0.66
118431#1003584#76758,1,0.63
47402#1015285#65057,1,0.6304
28203#771151#309191,1,0.76
345288#880736#199606,0,0.3447
437449#74424#1030625,0,0.48
437449#758442#321900,0,0.3927
63768#924003#156339,0,0.3687
194632#781128#299214,1,0.75
150398#140512#947594,0,0.3488
42325#762517#317825,1,0.7373
295396#696348#383994,1,0.59
107825#668024#412318,1,0.95
107825#667699#412643,1,0.53
220750#136112#951981,0,0.29
559425#52452#1052494,1,0.49
497269#626368#453974,1,0.5182
219528#643638#436704,0,0.4167
309781#22380#884084,0,0.44
312484#20042#997800,1,0.6367
116519#6218#883954,0,0.4538
320518#18924#1078759,1,0.53
413973#1037#1078535,1,0.59
153137#13225#1000890,1,0.61
58360#2966#1009263,0,0.3883
307844#24092#1007607,0,0.376
311998#23160#1006364,0,0.4467
1954#17193#1001891,1,0.6375
263418#960758#119584,0,0.3924
538675#989358#90984,1,0.51
425226#732130#348212,1,0.4983
425226#18927#999036,1,0.4983
318540#75134#1029923,1,0.595
310929#25022#754262,0,0.42
358526#24156#1009506,1,0.53
275111#360893#718969,1,0.6467
138438#467440#612902,1,0.6208
587813#5904#1073017,0,0.445
587813#5904#997406,0,0.445
305612#29738#1011788,0,0.3567
477068#19835#1072256,0,0.46
477068#1050631#29711,0,0.3261
632762#2769#1075803,0,0.2817
308402#32999#877093,0,0.3493
568217#639332#441010,1,0.53
263575#604700#475642,1,0.7
214390#234734#848134,0,0.4737
477130#640786#439556,0,0.14
164113#994329#86013,0,0.39
572235#729552#350790,1,0.749
533653#688608#391734,1,0.635
436357#264167#818822,0,0.31
46339#245249#837748,0,0.484
415787#377435#702426,1,0.69
415787#790564#289778,1,0.69
439607#446286#634052,0,0.43
439607#199780#888489,0,0.43
439607#313545#769592,0,0.43
525253#276281#806746,0,0.43
525253#391636#688270,0,0.43
138036#332277#748296,0,0.24
70102#286898#796162,0,0.45
260384#473224#607118,1,0.562
57112#959261#121081,1,0.69
435118#632139#448203,1,0.6133
290005#86725#1018541,0,0.44
509651#958505#121837,1,0.58
509651#409988#669933,1,0.58
460941#773202#307140,1,0.5431
589271#267471#815539,0,0.39
589271#427608#652375,0,0.39
103196#99946#987836,1,0.5239
103196#302870#780245,1,0.5239
285674#1066418#13924,0,0.23
250384#416688#663306,0,0.32
250384#259301#823688,0,0.32
149060#823321#257021,1,0.51
366693#712872#367470,0,0.3214
103113#503885#576457,0,0.39
170305#531883#548459,1,0.7707
170305#760996#319346,1,0.7707
327563#59723#1045253,1,0.718
478934#866569#213773,0,0.4681
172276#493774#586568,1,0.6387
172276#493782#586560,1,0.6387
539957#1022673#57669,0,0.4317
73028#831765#248577,0,0.32
388641#957875#122467,1,0.73
609751#303366#779739,1,0.51
91959#1011466#68876,0,0.27
557226#867991#212351,0,0.1217
586791#150243#937850,0,0.46
556553#1029567#50775,0,0.24
70834#757814#322528,1,0.6875
20645#640427#439915,1,0.5798
444347#773763#306579,1,0.6087
160798#986767#93575,0,0.475
160798#982150#98192,0,0.475
265628#435530#644692,1,0.5
279891#359287#720576,1,0.4983
338351#678657#401685,0,0.2909
258497#196828#891431,1,0.69
598450#1011357#68985,1,0.5117
406256#218907#863874,0,0.3833
406256#968172#112170,0,0.3833
459054#899368#180974,0,0.4236
429380#1056481#23861,1,0.824
173333#265149#817839,1,0.556
516201#795148#285194,0,0.3612
607451#229667#853163,1,0.68
178336#188835#899355,0,0.428
309671#660382#419960,1,0.5175
249436#994023#86319,1,0.56
211833#838507#241835,1,0.736
511269#763753#316589,0,0.29
511269#996#1078341,0,0.29
314681#942673#137669,0,0.448
314681#585723#494619,1,0.595
314681#585946#494396,0,0.448
475695#42774#1062037,1,0.77
429297#995131#85211,0,0.4517
429297#995592#84750,0,0.4517
297718#459077#621264,0,0.36
301223#106427#981358,1,0.58
582366#258772#824218,1,0.67
204301#361126#718738,0,0.48
435539#753843#326499,0,0.3352
435539#753653#326689,0,0.3352
76790#225628#857182,0,0.2465
76790#108114#979680,0,0.2465
1678#718879#361463,0,0.18
473038#595073#485269,1,0.5513
473038#595277#485065,1,0.5513
473038#595141#485201,1,0.5513
473038#595289#485053,1,0.5513
99449#691539#388803,0,0.38
620910#93472#994299,1,0.49
195568#980453#99889,1,0.605
100440#81833#1023409,0,0.24
477196#60566#1044412,1,0.53
477196#400002#679907,1,0.7775
495887#895986#184356,0,0.4833
105123#873001#207341,1,0.5054
105123#892366#187976,0,0.4295
134482#173788#914326,1,0.7067
170015#414850#665087,0,0.37
485355#309334#773790,0,0.4425
283388#469565#610777,0,0.31
27030#206101#879175,0,0.3333
502765#793404#286938,0,0.471
502765#362631#717225,0,0.471
499973#970976#109366,0,0.39
404576#73319#1031734,0,0.34
263222#808177#272165,1,0.6325
429575#61916#1043068,1,0.57
398356#281897#801150,0,0.34
16041#778576#301766,1,0.57
339626#71606#1033453,1,0.56
166455#244762#838235,1,0.816
301085#264200#818787,1,0.7033
271551#414252#665673,0,0.315
442078#883583#196759,0,0.2787
113810#591565#488777,0,0.11
449799#731545#348797,1,0.5
32571#753391#326951,1,0.5792
389414#269251#813760,0,0.42
389414#138251#949847,0,0.42
560269#652575#427767,1,0.9
428991#871101#209241,1,0.59
428991#1055811#24531,1,0.59
428991#1055614#24728,1,0.59
10688#783452#296890,1,0.495
